id1,id2
16309,19132
1374,2676
1375,8672
1375,10160
1375,18472
8672,10160
8672,18472
10160,18472
1376,8930
1379,18126
1382,15122
1385,15904
1385,18133
15904,18133
1387,12674
1387,18272
12674,18272
1389,2819
1389,12537
2819,12537
1390,8414
1390,11760
8414,11760
1392,2718
1394,15873
1398,5699
1398,11724
1398,12217
5699,11724
5699,12217
11724,12217
1399,3305
1400,17226
1401,3356
1401,16029
3356,16029
1403,1525
1403,18579
1525,18579
1404,14319
1404,15596
1404,17058
14319,15596
14319,17058
15596,17058
1405,5162
1405,10625
1405,17959
1405,18032
5162,10625
5162,17959
5162,18032
10625,17959
10625,18032
17959,18032
1406,6798
1407,16802
1409,17055
1410,3646
1410,7517
1410,17258
3646,7517
3646,17258
7517,17258
1413,1949
1413,10156
1413,15230
1949,10156
1949,15230
10156,15230
1415,7897
1417,9356
1418,1563
1418,4356
1418,16361
1418,16761
1563,4356
1563,16361
1563,16761
4356,16361
4356,16761
16361,16761
1419,1743
1419,4412
1419,11957
1419,12739
1743,4412
1743,11957
1743,12739
4412,11957
4412,12739
11957,12739
1420,2801
1420,8434
1420,10763
1420,11270
2801,8434
2801,10763
2801,11270
8434,10763
8434,11270
10763,11270
1421,16410
1422,9726
1422,18483
9726,18483
1423,18294
1424,8149
1424,12101
8149,12101
1425,9411
1426,2836
1426,4110
1426,11884
1426,12979
2836,4110
2836,11884
2836,12979
4110,11884
4110,12979
11884,12979
1429,7032
1429,15524
7032,15524
1432,6021
1435,12554
1435,14497
1435,17041
1435,18156
12554,14497
12554,17041
12554,18156
14497,17041
14497,18156
17041,18156
1436,3619
1436,14681
3619,14681
1439,2006
1439,8482
1439,14623
2006,8482
2006,14623
8482,14623
1441,11412
1441,13891
11412,13891
1442,14966
1442,17077
14966,17077
1444,6849
1444,11953
6849,11953
1445,6460
1446,5832
1446,6573
5832,6573
1447,4952
1448,3287
1448,4612
1448,8842
1448,15817
3287,4612
3287,8842
3287,15817
4612,8842
4612,15817
8842,15817
1450,13687
1452,15485
1453,2228
1453,7250
1453,13366
1453,15493
2228,7250
2228,13366
2228,15493
7250,13366
7250,15493
13366,15493
1455,12544
1457,3751
1457,12680
3751,12680
1459,9642
1460,4812
1460,8080
4812,8080
1461,5760
1461,7645
1461,11083
5760,7645
5760,11083
7645,11083
1462,1606
1465,5843
1470,10115
1470,10208
1470,10583
1470,18029
10115,10208
10115,10583
10115,18029
10208,10583
10208,18029
10583,18029
1475,4779
1476,2127
1476,3843
1476,7076
1476,10226
2127,3843
2127,7076
2127,10226
3843,7076
3843,10226
7076,10226
1477,2407
1477,10555
1477,16749
2407,10555
2407,16749
10555,16749
1478,9312
1479,4530
1479,11936
1479,11970
1479,14101
4530,11936
4530,11970
4530,14101
11936,11970
11936,14101
11970,14101
1482,12712
1484,12136
1484,14408
1484,17502
12136,14408
12136,17502
14408,17502
1486,1997
1486,3548
1486,11047
1486,14044
1997,3548
1997,11047
1997,14044
3548,11047
3548,14044
11047,14044
1487,13591
1489,6261
1489,10127
1489,13457
6261,10127
6261,13457
10127,13457
1491,5394
1492,2290
1492,4506
1492,19214
2290,4506
2290,19214
4506,19214
1494,10409
1495,4683
1495,10840
4683,10840
1496,12891
1496,13011
1496,18189
12891,13011
12891,18189
13011,18189
1498,4040
1498,15950
4040,15950
1502,6385
1505,3377
1505,5638
1505,15848
1505,17028
3377,5638
3377,15848
3377,17028
5638,15848
5638,17028
15848,17028
1506,6619
1506,15697
1506,16203
1506,18661
6619,15697
6619,16203
6619,18661
15697,16203
15697,18661
16203,18661
1507,2485
1507,5962
1507,9864
2485,5962
2485,9864
5962,9864
1508,3551
1508,4135
1508,17189
1508,19185
3551,4135
3551,17189
3551,19185
4135,17189
4135,19185
17189,19185
1510,2114
1512,9404
1512,13108
9404,13108
1513,3742
1513,5529
3742,5529
1514,5600
1515,12766
1515,14412
12766,14412
1518,8580
1518,19124
8580,19124
1521,2901
1521,8609
1521,14628
1521,17815
2901,8609
2901,14628
2901,17815
8609,14628
8609,17815
14628,17815
1522,5140
1522,8216
1522,15627
5140,8216
5140,15627
8216,15627
1523,2730
1523,6888
2730,6888
1526,3596
1526,13541
3596,13541
1527,5448
1527,7212
1527,8664
5448,7212
5448,8664
7212,8664
1528,14631
1530,3800
1530,8561
1530,12731
1530,19148
3800,8561
3800,12731
3800,19148
8561,12731
8561,19148
12731,19148
1532,2705
1532,9090
2705,9090
1533,5266
1533,13588
1533,16918
1533,18672
5266,13588
5266,16918
5266,18672
13588,16918
13588,18672
16918,18672
1534,7019
1534,19003
7019,19003
1535,9857
1536,4551
1536,9771
1536,11326
1536,19206
4551,9771
4551,11326
4551,19206
9771,11326
9771,19206
11326,19206
1538,12839
1539,4219
1540,13248
1541,1845
1541,4108
1541,8097
1541,9883
1845,4108
1845,8097
1845,9883
4108,8097
4108,9883
8097,9883
1542,15307
1543,3477
1543,7853
3477,7853
1545,2951
1546,6253
1546,7477
1546,16423
1546,19265
6253,7477
6253,16423
6253,19265
7477,16423
7477,19265
16423,19265
1548,4323
1548,15178
1548,15749
4323,15178
4323,15749
15178,15749
1549,3865
1549,6304
1549,8397
1549,11711
3865,6304
3865,8397
3865,11711
6304,8397
6304,11711
8397,11711
1550,11836
1553,4461
1556,2295
1556,3632
1556,7464
1556,13372
2295,3632
2295,7464
2295,13372
3632,7464
3632,13372
7464,13372
1558,6802
1558,8447
6802,8447
1559,4727
1560,16966
1562,2672
1562,15404
2672,15404
1565,9287
1565,16059
1565,16642
9287,16059
9287,16642
16059,16642
1567,5863
1567,12742
1567,19075
5863,12742
5863,19075
12742,19075
1568,2936
1568,8399
1568,14600
2936,8399
2936,14600
8399,14600
1571,1576
1571,9482
1571,15229
1571,17799
1576,9482
1576,15229
1576,17799
9482,15229
9482,17799
15229,17799
1574,17216
1579,3208
1579,11138
1579,17992
3208,11138
3208,17992
11138,17992
1581,3730
1581,16659
3730,16659
1582,4909
1582,5715
1582,8662
1582,14191
4909,5715
4909,8662
4909,14191
5715,8662
5715,14191
8662,14191
1587,3487
1587,6471
1587,16330
3487,6471
3487,16330
6471,16330
1588,11458
1588,13753
11458,13753
1589,3978
1589,5536
3978,5536
1590,4647
1591,13232
1592,2780
1592,5629
1592,8926
1592,12317
2780,5629
2780,8926
2780,12317
5629,8926
5629,12317
8926,12317
1593,7495
1593,9533
1593,14589
1593,16788
7495,9533
7495,14589
7495,16788
9533,14589
9533,16788
14589,16788
1594,3852
1595,18035
1595,18617
18035,18617
1596,5146
1596,9615
5146,9615
1597,8990
1597,12871
8990,12871
1598,8145
1598,12051
1598,17965
8145,12051
8145,17965
12051,17965
1599,6509
1599,6960
1599,8416
6509,6960
6509,8416
6960,8416
1601,9971
1605,7080
1605,15572
1605,19211
7080,15572
7080,19211
15572,19211
1608,5304
1608,13555
1608,14737
5304,13555
5304,14737
13555,14737
1609,10273
1609,13278
1609,18264
10273,13278
10273,18264
13278,18264
1611,1887
1612,16906
1613,5372
1614,2816
1614,10584
1614,15038
2816,10584
2816,15038
10584,15038
1615,14918
1616,2321
1616,5404
1616,12650
2321,5404
2321,12650
5404,12650
1618,1689
1618,10069
1618,15114
1618,16298
1689,10069
1689,15114
1689,16298
10069,15114
10069,16298
15114,16298
1619,13571
1620,3345
1621,4250
1621,6822
1621,10448
1621,15397
4250,6822
4250,10448
4250,15397
6822,10448
6822,15397
10448,15397
1625,14321
1630,4644
1630,6276
1630,15636
1630,18510
4644,6276
4644,15636
4644,18510
6276,15636
6276,18510
15636,18510
1631,13303
1631,14399
13303,14399
1633,17215
1635,11301
1635,19336
11301,19336
1638,5108
1640,3769
1642,19300
1643,17019
1644,7776
1644,14434
1644,17357
7776,14434
7776,17357
14434,17357
1647,17469
1649,18356
1651,7461
1651,9254
1651,18548
7461,9254
7461,18548
9254,18548
1652,2452
1652,18979
2452,18979
1655,4974
1655,10252
1655,10734
1655,17829
4974,10252
4974,10734
4974,17829
10252,10734
10252,17829
10734,17829
1656,14815
1656,16376
14815,16376
1657,4470
1659,14776
1661,8294
1665,6640
1665,8066
1665,9722
1665,14495
6640,8066
6640,9722
6640,14495
8066,9722
8066,14495
9722,14495
1667,4508
1670,3165
1670,4141
1670,8543
1670,15917
3165,4141
3165,8543
3165,15917
4141,8543
4141,15917
8543,15917
1671,7966
1671,12211
1671,14459
7966,12211
7966,14459
12211,14459
1672,7657
1675,2380
1677,1898
1681,14155
1682,17301
1682,17751
17301,17751
1683,10740
1683,13572
1683,13683
1683,15828
10740,13572
10740,13683
10740,15828
13572,13683
13572,15828
13683,15828
1684,11135
1684,15473
11135,15473
1685,2377
1686,7564
1687,4890
1687,9484
1687,12773
4890,9484
4890,12773
9484,12773
1688,3436
1691,4101
1691,9363
1691,16922
4101,9363
4101,16922
9363,16922
1692,6114
1692,11887
1692,15184
1692,17981
6114,11887
6114,15184
6114,17981
11887,15184
11887,17981
15184,17981
1694,5111
1694,8724
1694,13838
1694,17687
5111,8724
5111,13838
5111,17687
8724,13838
8724,17687
13838,17687
1695,18662
1696,2538
1696,8438
1696,9095
1696,15303
2538,8438
2538,9095
2538,15303
8438,9095
8438,15303
9095,15303
1700,1963
1700,6580
1700,15598
1700,16150
1963,6580
1963,15598
1963,16150
6580,15598
6580,16150
15598,16150
1701,11973
1704,16052
1704,18127
16052,18127
1705,8857
1705,16464
1705,16575
1705,17014
8857,16464
8857,16575
8857,17014
16464,16575
16464,17014
16575,17014
1706,2209
1706,12088
1706,13111
1706,16414
2209,12088
2209,13111
2209,16414
12088,13111
12088,16414
13111,16414
1709,9314
1710,13523
1710,19084
13523,19084
1711,10853
1713,12174
1713,15589
12174,15589
1714,1913
1714,10650
1913,10650
1718,3091
1718,11775
1718,17427
3091,11775
3091,17427
11775,17427
1719,8450
1719,14099
8450,14099
1720,4891
1720,17734
4891,17734
1721,5847
1721,10562
1721,12049
1721,15339
5847,10562
5847,12049
5847,15339
10562,12049
10562,15339
12049,15339
1722,2338
1722,9618
2338,9618
1725,1740
1726,4925
1726,6909
1726,12300
1726,12960
4925,6909
4925,12300
4925,12960
6909,12300
6909,12960
12300,12960
1727,11763
1727,13956
1727,15306
11763,13956
11763,15306
13956,15306
1730,2159
1731,9965
1731,11865
1731,17961
9965,11865
9965,17961
11865,17961
1733,3572
1733,14173
1733,16728
1733,19209
3572,14173
3572,16728
3572,19209
14173,16728
14173,19209
16728,19209
1734,7117
1735,4363
1735,8656
1735,10496
1735,12495
4363,8656
4363,10496
4363,12495
8656,10496
8656,12495
10496,12495
1738,13070
1739,19056
1742,5141
1744,5303
1744,6644
1744,9086
1744,17015
5303,6644
5303,9086
5303,17015
6644,9086
6644,17015
9086,17015
1745,2082
1745,14558
2082,14558
1747,2724
1747,6904
1747,14548
2724,6904
2724,14548
6904,14548
1748,2076
1748,14332
2076,14332
1749,11319
1750,13640
1751,13667
1751,15375
13667,15375
1753,4996
1753,10038
1753,10077
1753,18705
4996,10038
4996,10077
4996,18705
10038,10077
10038,18705
10077,18705
1754,15305
1754,18025
15305,18025
1755,6074
1755,7471
1755,9701
1755,15666
6074,7471
6074,9701
6074,15666
7471,9701
7471,15666
9701,15666
1760,5094
1761,14597
1762,5518
1762,6202
1762,12973
1762,16141
5518,6202
5518,12973
5518,16141
6202,12973
6202,16141
12973,16141
1764,6757
1765,6405
1765,17930
6405,17930
1767,8748
1768,4468
1768,5793
4468,5793
1770,6323
1770,8136
1770,15790
6323,8136
6323,15790
8136,15790
1771,10010
1773,11133
1774,2279
1774,3442
1774,11068
1774,14310
2279,3442
2279,11068
2279,14310
3442,11068
3442,14310
11068,14310
1776,14724
1776,15757
14724,15757
1778,9939
1778,10398
9939,10398
1780,9467
1780,15012
1780,15934
1780,16641
9467,15012
9467,15934
9467,16641
15012,15934
15012,16641
15934,16641
1781,5804
1782,8636
1785,5498
1785,6281
1785,11185
1785,14152
5498,6281
5498,11185
5498,14152
6281,11185
6281,14152
11185,14152
1786,16478
1788,3574
1788,6373
1788,10547
1788,15498
3574,6373
3574,10547
3574,15498
6373,10547
6373,15498
10547,15498
1791,16134
1795,12418
1795,16784
1795,18478
12418,16784
12418,18478
16784,18478
1796,19226
1800,1820
1800,14766
1820,14766
1801,6226
1801,15457
1801,17498
1801,18526
6226,15457
6226,17498
6226,18526
15457,17498
15457,18526
17498,18526
1802,9869
1803,13752
1803,15251
13752,15251
1807,5916
1808,13620
1808,13767
1808,13923
1808,15523
13620,13767
13620,13923
13620,15523
13767,13923
13767,15523
13923,15523
1811,10873
1811,14525
1811,16251
1811,16725
10873,14525
10873,16251
10873,16725
14525,16251
14525,16725
16251,16725
1812,6539
1812,10111
1812,11789
1812,12897
6539,10111
6539,11789
6539,12897
10111,11789
10111,12897
11789,12897
1813,6322
1813,14046
1813,15476
1813,19328
6322,14046
6322,15476
6322,19328
14046,15476
14046,19328
15476,19328
1815,8151
1816,4575
1818,9051
1822,8584
1825,5109
1825,8295
1825,15267
5109,8295
5109,15267
8295,15267
1828,2241
1828,3009
1828,10428
1828,12828
2241,3009
2241,10428
2241,12828
3009,10428
3009,12828
10428,12828
1830,13058
1830,18958
13058,18958
1832,7193
1833,18220
1835,9544
1836,7841
1837,5002
1837,13601
1837,17738
5002,13601
5002,17738
13601,17738
1839,8410
1839,14930
8410,14930
1840,6146
1842,7095
1842,13152
7095,13152
1843,9912
1843,19183
9912,19183
1849,10567
1850,7378
1850,10720
1850,11184
1850,15867
7378,10720
7378,11184
7378,15867
10720,11184
10720,15867
11184,15867
1851,4607
1851,6201
1851,13932
4607,6201
4607,13932
6201,13932
1852,11747
1852,17343
11747,17343
1853,15002
1855,2938
1855,5503
1855,12497
1855,15040
2938,5503
2938,12497
2938,15040
5503,12497
5503,15040
12497,15040
1856,14669
1856,17616
1856,18005
1856,18330
14669,17616
14669,18005
14669,18330
17616,18005
17616,18330
18005,18330
1858,9968
1858,14806
9968,14806
1861,10150
1861,16823
10150,16823
1864,2544
1865,5382
1869,4526
1869,5586
4526,5586
1872,3317
1874,15534
1874,15851
15534,15851
1877,9816
1877,19082
9816,19082
1878,15179
1878,17655
15179,17655
1881,9176
1881,14764
9176,14764
1882,3591
1882,8874
1882,13677
3591,8874
3591,13677
8874,13677
1884,16050
1884,16572
16050,16572
1885,1925
1885,5079
1885,7065
1925,5079
1925,7065
5079,7065
1888,4597
1888,5089
4597,5089
1889,12677
1890,9826
1891,8485
1891,14846
8485,14846
1892,2307
1892,6591
1892,11615
2307,6591
2307,11615
6591,11615
1893,17095
1894,13644
1894,18501
13644,18501
1895,4555
1895,10220
1895,18761
4555,10220
4555,18761
10220,18761
1899,14331
1899,18411
1899,18871
14331,18411
14331,18871
18411,18871
1901,9835
1902,3556
1902,5254
1902,10782
3556,5254
3556,10782
5254,10782
1903,13444
1903,15850
13444,15850
1904,2968
1904,11420
1904,11699
2968,11420
2968,11699
11420,11699
1905,11733
1905,12948
11733,12948
1906,11295
1906,11336
1906,16049
1906,18007
11295,11336
11295,16049
11295,18007
11336,16049
11336,18007
16049,18007
1907,11797
1907,12061
11797,12061
1911,13057
1914,4208
1914,7960
1914,7983
4208,7960
4208,7983
7960,7983
1915,8361
1915,12812
1915,12836
8361,12812
8361,12836
12812,12836
1916,6268
1917,3814
1917,7291
3814,7291
1920,3977
1920,6631
3977,6631
1921,4904
1921,6665
1921,18426
4904,6665
4904,18426
6665,18426
1924,7504
1927,2075
1929,4229
1929,7446
1929,10028
1929,13814
4229,7446
4229,10028
4229,13814
7446,10028
7446,13814
10028,13814
1930,6426
1934,5319
1934,9124
1934,17507
5319,9124
5319,17507
9124,17507
1935,10499
1935,18086
10499,18086
1936,17700
1937,15841
1939,17220
1940,15436
1941,8116
1944,3132
1944,13727
1944,15641
3132,13727
3132,15641
13727,15641
1947,4762
1947,8122
1947,10093
4762,8122
4762,10093
8122,10093
1950,11386
1953,18311
1954,2000
1954,11023
2000,11023
1955,6969
1955,13964
6969,13964
1957,14202
1957,18878
14202,18878
1960,8269
1961,8821
1961,11971
8821,11971
1962,5232
1965,2110
1965,4937
1965,10903
1965,14385
2110,4937
2110,10903
2110,14385
4937,10903
4937,14385
10903,14385
1966,4392
1966,8301
1966,12577
1966,16710
4392,8301
4392,12577
4392,16710
8301,12577
8301,16710
12577,16710
1967,4832
1967,13792
1967,13894
1967,18421
4832,13792
4832,13894
4832,18421
13792,13894
13792,18421
13894,18421
1968,3053
1968,7659
1968,8728
3053,7659
3053,8728
7659,8728
1969,13921
1969,17570
13921,17570
1972,9067
1972,11450
1972,13214
9067,11450
9067,13214
11450,13214
1973,11417
1973,12192
1973,13830
1973,17826
11417,12192
11417,13830
11417,17826
12192,13830
12192,17826
13830,17826
1975,3855
1975,16122
3855,16122
1976,6709
1976,8754
6709,8754
1978,2383
1978,3611
2383,3611
1979,10142
1981,8630
1981,10210
1981,12656
1981,14550
8630,10210
8630,12656
8630,14550
10210,12656
10210,14550
12656,14550
1982,3036
1982,13553
3036,13553
1985,15796
1986,11483
1986,17206
11483,17206
1987,6566
1987,7763
6566,7763
1988,4882
1988,8072
1988,17706
4882,8072
4882,17706
8072,17706
1989,4377
1989,5243
1989,12882
4377,5243
4377,12882
5243,12882
1991,6945
1991,9546
6945,9546
1993,5104
1993,10190
1993,12632
5104,10190
5104,12632
10190,12632
1996,4361
1996,14861
1996,15150
1996,18327
4361,14861
4361,15150
4361,18327
14861,15150
14861,18327
15150,18327
1999,4862
1999,6535
1999,13510
4862,6535
4862,13510
6535,13510
2001,13972
2002,5125
2005,2474
2005,3960
2005,15929
2005,16885
2474,3960
2474,15929
2474,16885
3960,15929
3960,16885
15929,16885
2008,10689
2008,11630
2008,14833
2008,18184
10689,11630
10689,14833
10689,18184
11630,14833
11630,18184
14833,18184
2011,7921
2011,11054
2011,18837
7921,11054
7921,18837
11054,18837
2012,5355
2012,6470
2012,7915
2012,12874
5355,6470
5355,7915
5355,12874
6470,7915
6470,12874
7915,12874
2013,6797
2013,9059
6797,9059
2015,12421
2016,10469
2016,14153
10469,14153
2018,18711
2019,3492
2019,4100
2019,11179
3492,4100
3492,11179
4100,11179
2020,11429
2020,14474
11429,14474
2022,3547
2022,13166
2022,13288
3547,13166
3547,13288
13166,13288
2023,4403
2023,5983
2023,18121
4403,5983
4403,18121
5983,18121
2024,4817
2024,16240
4817,16240
2025,11878
2025,16459
11878,16459
2026,11684
2026,15367
11684,15367
2028,5982
2029,13925
2032,2948
2032,4560
2032,18223
2032,18450
2948,4560
2948,18223
2948,18450
4560,18223
4560,18450
18223,18450
2034,10048
2035,7348
2035,7563
2035,9579
2035,14759
7348,7563
7348,9579
7348,14759
7563,9579
7563,14759
9579,14759
2036,5300
2037,2071
2037,7240
2037,15478
2071,7240
2071,15478
7240,15478
2038,4642
2038,13842
2038,18939
4642,13842
4642,18939
13842,18939
2041,3196
2041,11037
2041,14113
3196,11037
3196,14113
11037,14113
2042,10944
2042,12830
10944,12830
2043,15480
2043,16234
2043,16810
2043,18399
15480,16234
15480,16810
15480,18399
16234,16810
16234,18399
16810,18399
2044,9669
2045,6656
2045,11244
2045,15044
6656,11244
6656,15044
11244,15044
2046,9863
2046,13654
2046,15481
2046,17287
9863,13654
9863,15481
9863,17287
13654,15481
13654,17287
15481,17287
2048,7096
2050,13876
2050,19134
13876,19134
2053,2774
2053,17008
2774,17008
2054,7986
2054,9880
2054,14957
2054,16133
7986,9880
7986,14957
7986,16133
9880,14957
9880,16133
14957,16133
2055,15347
2058,6974
2058,13840
2058,14432
2058,18627
6974,13840
6974,14432
6974,18627
13840,14432
13840,18627
14432,18627
2059,2541
2059,11280
2541,11280
2061,9344
2062,17928
2063,4000
2064,8704
2064,18962
8704,18962
2065,5464
2068,15648
2069,15795
2074,12878
2074,16757
12878,16757
2078,15200
2079,2352
2079,6378
2352,6378
2080,5393
2080,13018
2080,18326
2080,19294
5393,13018
5393,18326
5393,19294
13018,18326
13018,19294
18326,19294
2083,5284
2085,5628
2085,6508
2085,13056
5628,6508
5628,13056
6508,13056
2086,4268
2086,4873
2086,16654
2086,18115
4268,4873
4268,16654
4268,18115
4873,16654
4873,18115
16654,18115
2087,2161
2087,5203
2087,18006
2087,19259
2161,5203
2161,18006
2161,19259
5203,18006
5203,19259
18006,19259
2088,2145
2088,9201
2145,9201
2092,5455
2092,8157
5455,8157
2093,11477
2094,8688
2094,10852
8688,10852
2095,6701
2095,9245
6701,9245
2097,6852
2097,8228
2097,8800
2097,19170
6852,8228
6852,8800
6852,19170
8228,8800
8228,19170
8800,19170
2098,14536
2100,3968
2101,14716
2103,10887
2103,13513
10887,13513
2104,10912
2104,13676
2104,15872
2104,16735
10912,13676
10912,15872
10912,16735
13676,15872
13676,16735
15872,16735
2105,6564
2105,13622
2105,18568
6564,13622
6564,18568
13622,18568
2106,12583
2106,17982
12583,17982
2108,3177
2108,8048
2108,19311
3177,8048
3177,19311
8048,19311
2111,7100
2112,2781
2117,5400
2117,7602
2117,8429
2117,8907
5400,7602
5400,8429
5400,8907
7602,8429
7602,8907
8429,8907
2120,3925
2120,7395
3925,7395
2121,10826
2122,5987
2124,10133
2124,10258
2124,14772
2124,17935
10133,10258
10133,14772
10133,17935
10258,14772
10258,17935
14772,17935
2125,8846
2125,12109
2125,12347
8846,12109
8846,12347
12109,12347
2126,16012
2128,14043
2130,8213
2131,7843
2132,3143
2132,10415
2132,12600
3143,10415
3143,12600
10415,12600
2133,2664
2133,5310
2133,7775
2133,11627
2664,5310
2664,7775
2664,11627
5310,7775
5310,11627
7775,11627
2136,10386
2137,10563
2137,14003
2137,17235
10563,14003
10563,17235
14003,17235
2138,5742
2138,6998
2138,10954
2138,18293
5742,6998
5742,10954
5742,18293
6998,10954
6998,18293
10954,18293
2139,15982
2140,15109
2141,19320
2142,6151
2143,8237
2143,8296
2143,9452
2143,18755
8237,8296
8237,9452
8237,18755
8296,9452
8296,18755
9452,18755
2144,5717
2144,15619
2144,15889
2144,18111
5717,15619
5717,15889
5717,18111
15619,15889
15619,18111
15889,18111
2146,15758
2149,5234
2149,7114
2149,7578
2149,15058
5234,7114
5234,7578
5234,15058
7114,7578
7114,15058
7578,15058
2150,2458
2150,10597
2150,13121
2150,15637
2458,10597
2458,13121
2458,15637
10597,13121
10597,15637
13121,15637
2152,3195
2152,5758
2152,18542
3195,5758
3195,18542
5758,18542
2154,4834
2154,5753
2154,11830
4834,5753
4834,11830
5753,11830
2156,9113
2156,16175
9113,16175
2163,11092
2163,14584
11092,14584
2164,10492
2165,5294
2165,9173
2165,12372
2165,18108
5294,9173
5294,12372
5294,18108
9173,12372
9173,18108
12372,18108
2166,8395
2167,5945
2167,17550
5945,17550
2168,4825
2168,5587
4825,5587
2169,6234
2170,5025
2170,8958
2170,15429
5025,8958
5025,15429
8958,15429
2172,8678
2172,8995
8678,8995
2174,2239
2176,7958
2176,15706
2176,15978
2176,17563
7958,15706
7958,15978
7958,17563
15706,15978
15706,17563
15978,17563
2177,11216
2178,8882
2178,16058
8882,16058
2179,12598
2180,9574
2182,7820
2182,8125
2182,11173
2182,17658
7820,8125
7820,11173
7820,17658
8125,11173
8125,17658
11173,17658
2184,10667
2184,12046
10667,12046
2185,5500
2185,11959
2185,12393
5500,11959
5500,12393
11959,12393
2186,2939
2186,5689
2186,13117
2939,5689
2939,13117
5689,13117
2187,14792
2187,16455
14792,16455
2190,4765
2190,10818
2190,15974
2190,17989
4765,10818
4765,15974
4765,17989
10818,15974
10818,17989
15974,17989
2191,14527
2191,19346
14527,19346
2193,11644
2193,11952
2193,17205
2193,18181
11644,11952
11644,17205
11644,18181
11952,17205
11952,18181
17205,18181
2195,17772
2197,15716
2197,18206
15716,18206
2200,8758
2200,13495
2200,16868
8758,13495
8758,16868
13495,16868
2201,9027
2201,11372
2201,13202
9027,11372
9027,13202
11372,13202
2202,2232
2202,10312
2202,18385
2232,10312
2232,18385
10312,18385
2203,2812
2203,12472
2812,12472
2205,5340
2206,19372
2207,3040
2207,5077
2207,14345
3040,5077
3040,14345
5077,14345
2208,2867
2208,14533
2208,16465
2208,19293
2867,14533
2867,16465
2867,19293
14533,16465
14533,19293
16465,19293
2211,11546
2213,4034
2213,6556
2213,7298
2213,18091
4034,6556
4034,7298
4034,18091
6556,7298
6556,18091
7298,18091
2214,18774
2221,2508
2221,11086
2221,11155
2221,14717
2508,11086
2508,11155
2508,14717
11086,11155
11086,14717
11155,14717
2222,6660
2222,10968
6660,10968
2223,9196
2224,4667
2224,4976
2224,7164
2224,12121
4667,4976
4667,7164
4667,12121
4976,7164
4976,12121
7164,12121
2225,11347
2225,18438
11347,18438
2227,14661
2229,10075
2229,12866
10075,12866
2231,14707
2231,15161
14707,15161
2233,2673
2233,6185
2233,15633
2233,17552
2673,6185
2673,15633
2673,17552
6185,15633
6185,17552
15633,17552
2234,10599
2234,12131
10599,12131
2238,8486
2240,12683
2243,4992
2243,10678
2243,18467
2243,19077
4992,10678
4992,18467
4992,19077
10678,18467
10678,19077
18467,19077
2244,4856
2244,17334
4856,17334
2245,9522
2245,11934
9522,11934
2247,6872
2247,14982
2247,18915
6872,14982
6872,18915
14982,18915
2249,2733
2249,11696
2249,17636
2733,11696
2733,17636
11696,17636
2250,8140
2251,6183
2251,8546
2251,10279
6183,8546
6183,10279
8546,10279
2253,8194
2254,5859
2254,14142
2254,15276
5859,14142
5859,15276
14142,15276
2256,10464
2256,15211
10464,15211
2257,12965
2257,15445
12965,15445
2258,6341
2260,8478
2261,10889
2261,15284
10889,15284
2262,13389
2265,3655
2265,10412
3655,10412
2266,5086
2266,8671
5086,8671
2269,7530
2269,15031
7530,15031
2271,6807
2272,8230
2272,12380
2272,17869
2272,18835
8230,12380
8230,17869
8230,18835
12380,17869
12380,18835
17869,18835
2273,6141
2274,4645
2274,6336
2274,14121
4645,6336
4645,14121
6336,14121
2276,4744
2277,9364
2277,17629
9364,17629
2281,3225
2284,2525
2284,10844
2284,18770
2284,18833
2525,10844
2525,18770
2525,18833
10844,18770
10844,18833
18770,18833
2285,12476
2285,18022
2285,19030
12476,18022
12476,19030
18022,19030
2286,10725
2286,12647
10725,12647
2287,3004
2287,5106
2287,7016
2287,16722
3004,5106
3004,7016
3004,16722
5106,7016
5106,16722
7016,16722
2289,3213
2289,8538
2289,13048
2289,16445
3213,8538
3213,13048
3213,16445
8538,13048
8538,16445
13048,16445
2292,2298
2292,5065
2292,8003
2292,13832
2298,5065
2298,8003
2298,13832
5065,8003
5065,13832
8003,13832
2293,10849
2293,13144
2293,19237
2293,19348
10849,13144
10849,19237
10849,19348
13144,19237
13144,19348
19237,19348
2296,2509
2296,15700
2296,16304
2509,15700
2509,16304
15700,16304
2297,2635
2297,7152
2297,18539
2635,7152
2635,18539
7152,18539
2299,16658
2299,18894
16658,18894
2300,14182
2301,3699
2301,11200
3699,11200
2302,3553
2302,10841
2302,12905
3553,10841
3553,12905
10841,12905
2304,3020
2304,9613
2304,11342
2304,16718
3020,9613
3020,11342
3020,16718
9613,11342
9613,16718
11342,16718
2305,3770
2305,4537
2305,7486
2305,13993
3770,4537
3770,7486
3770,13993
4537,7486
4537,13993
7486,13993
2306,3277
2306,11562
3277,11562
2309,15108
2310,3555
2310,6576
2310,7415
2310,14860
3555,6576
3555,7415
3555,14860
6576,7415
6576,14860
7415,14860
2312,15406
2315,8455
2316,11460
2316,12703
2316,16227
11460,12703
11460,16227
12703,16227
2317,4291
2317,15682
2317,18766
2317,19263
4291,15682
4291,18766
4291,19263
15682,18766
15682,19263
18766,19263
2318,16123
2319,2498
2319,9352
2319,17531
2498,9352
2498,17531
9352,17531
2325,7856
2325,18444
7856,18444
2326,4104
2326,4487
2326,14803
2326,16700
4104,4487
4104,14803
4104,16700
4487,14803
4487,16700
14803,16700
2328,5154
2328,7303
5154,7303
2330,4184
